Folder,Molecule,alpha_GFN2,alpha_wb97,error
kyle-mutants,1558,83.02896525599999,160.0583987,77.029433444
kyle-mutants,34,84.129569476,161.064848,76.935278524
kyle-mutants,1755,115.827411312,192.53532130000002,76.707909988
kyle-mutants,1484,100.196099456,176.7138747,76.517775244
kyle-mutants,737,84.796448892,161.1707173,76.374268408
kyle-mutants,1783,71.91770423199999,147.98446,76.066755768
kyle-mutants,482,99.8617161,175.7776267,75.9159106
mike-copolymer,47-50_AB3,78.816302432,154.4988773,75.682574868
kyle-mutants,1735,99.812480348,175.48591869999998,75.673438352
kyle-mutants,1552,105.96369689999999,181.496396,75.5326991
kyle-mutants,744,121.561621288,196.83102130000003,75.269400012
kyle-mutants,511,94.052498244,168.9672093,74.914711056
kyle-mutants,824,80.73264757599999,155.56615469999997,74.833507124
kyle-mutants,1835,130.261681556,204.9025467,74.640865144
kyle-mutants,1234,48.77392140399999,123.2858747,74.511953296
kyle-mutants,1472,87.25932562399998,161.0776253,73.818299676
kyle-mutants,1016,83.825944368,157.555028,73.729083632
homopolymer,5-sp78,68.023047528,141.68350800000002,73.660460472
kyle-mutants,1634,118.803967332,192.35446530000002,73.550497968
kyle-mutants,1224,73.039241128,146.39498930000002,73.355748172
kyle-mutants,427,71.923721912,144.7048293,72.781107388
kyle-mutants,1271,75.676869156,148.4529293,72.776060144
kyle-mutants,555,73.045577156,145.33111599999998,72.285538844
kyle-mutants,1834,60.339235328,132.3619253,72.022689972
kyle-mutants,545,81.88814706800001,153.8330747,71.944927632
kyle-mutants,98,81.131589124,152.78044930000002,71.648860176
kyle-mutants,119,86.599189976,158.2295133,71.630323324
kyle-mutants,735,70.758882584,142.337224,71.578341416
kyle-mutants,1084,67.90780288799999,139.27959330000002,71.371790412
homopolymer,5-sp80,67.971133716,139.32315469999998,71.352020984
kyle-mutants,1573,72.683419528,143.8976373,71.214217772
kyle-mutants,1151,124.039647152,195.22038669999998,71.180739548
kyle-mutants,1649,69.64305153199999,140.628712,70.985660468
kyle-mutants,451,100.70104526399999,171.572848,70.871802736
kyle-mutants,241,76.25150239199999,147.04944530000003,70.797942908
kyle-mutants,717,61.673634704,132.3696707,70.696035996
kyle-mutants,936,103.52775498399998,174.0436093,70.515854316
kyle-mutants,430,71.987653324,142.479304,70.491650676
kyle-mutants,880,81.892178884,151.79861730000002,69.906438416
kyle-mutants,326,105.95261421599999,175.63140269999997,69.678788484
kyle-mutants,491,73.41116113199999,142.7231093,69.311948168
kyle-mutants,1127,104.09118136399998,173.30558269999997,69.214401336
kyle-mutants,1392,106.609288736,175.76628,69.156991264
kyle-mutants,1531,106.707269472,175.4779267,68.770657228
kyle-mutants,336,102.16965237199999,170.8654573,68.695804928
kyle-mutants,158,58.966692356,127.1930747,68.226382344
kyle-mutants,1565,87.50875135599999,155.72278799999998,68.214036644
kyle-mutants,543,82.12195095599998,150.2015,68.079549044
kyle-mutants,251,93.450216092,161.5172347,68.067018608
kyle-mutants,412,93.298433064,161.05340269999996,67.754969636
kyle-mutants,1005,81.69950182800001,148.6606227,66.961120872
kyle-mutants,843,106.204526348,173.10746,66.902933652
kyle-mutants,1214,94.798394712,161.680824,66.882429288
kyle-mutants,1439,87.35036634400001,154.2231533,66.872786956
kyle-mutants,144,88.784712488,155.6438547,66.859142212
kyle-mutants,1702,58.89931372799999,125.66196529999999,66.762651572
kyle-mutants,26,66.849612804,133.5234787,66.673865896
kyle-mutants,1213,87.505404632,154.0774227,66.572018068
kyle-mutants,650,59.03747927599999,125.604344,66.566864724
kyle-mutants,1543,72.15705619599998,138.6090053,66.451949104
kyle-mutants,1715,122.291160352,188.574348,66.283187648
kyle-mutants,1802,103.3760279,169.60898669999997,66.2329588
kyle-mutants,1598,74.72170054,140.93827869999998,66.21657816
kyle-mutants,171,94.43812423199999,160.57038,66.132255768
kyle-mutants,608,84.130927376,150.005844,65.874916624
kyle-mutants,1369,96.21974112800001,161.8121987,65.592457572
kyle-mutants,1562,103.071338524,168.59262130000002,65.521282776
homopolymer,5-sp47,63.643278792,128.8984293,65.255150508
kyle-mutants,576,92.235695384,157.35912530000002,65.123429916
kyle-mutants,524,103.18019503999999,168.287396,65.10720096
kyle-mutants,1788,53.604837948,118.65253729999999,65.047699352
kyle-mutants,1285,81.38806424399999,146.15656130000002,64.768497056
kyle-mutants,1077,78.49069666,143.25561330000002,64.76491664
kyle-mutants,178,93.052940432,157.7751533,64.722212868
kyle-mutants,522,81.890856356,146.479152,64.588295644
kyle-mutants,1688,95.255752452,159.800928,64.545175548
kyle-mutants,225,109.12309833600001,173.647068,64.523969664
kyle-mutants,8,81.603340604,146.1118653,64.508524696
kyle-mutants,619,74.59145358399999,138.9206933,64.329239716
kyle-mutants,152,91.38499286399998,155.581596,64.196603136
kyle-mutants,80,67.651342124,131.7566547,64.105312576
kyle-mutants,369,57.84054407599999,121.8872253,64.046681224
kyle-mutants,472,74.010163012,137.7438467,63.733683688
kyle-mutants,1076,100.749358236,164.468996,63.719637764
kyle-mutants,297,80.766227888,144.425948,63.659720112
kyle-mutants,807,81.874458844,145.3953973,63.520938456
kyle-mutants,986,91.08327443999998,154.5884667,63.50519226
kyle-mutants,591,96.474722484,159.41548669999997,62.940764216
kyle-mutants,1750,84.574079928,147.427832,62.853752072
kyle-mutants,1656,81.51999114799999,144.3715333,62.851542152
mike-copolymer,37-47_ABAB,51.462875092,114.2428773,62.780002208
kyle-mutants,1569,87.364203604,150.00974130000003,62.645537696
kyle-mutants,594,56.648387647999996,119.1615587,62.513171052
kyle-mutants,1564,88.61033578,150.8645893,62.25425352
kyle-mutants,858,95.444207364,157.4246893,61.980481936
kyle-mutants,1733,112.295805268,174.2544107,61.958605432
kyle-mutants,1584,102.36008456399999,164.0166587,61.656574136
kyle-mutants,1734,92.232019804,153.81161469999998,61.579594896
kyle-mutants,714,98.98128408,160.3438413,61.36255722
kyle-mutants,337,61.996717372,123.130968,61.134250628
mike-copolymer,45-46_AB3,72.36009636,133.44868929999998,61.08859294
kyle-mutants,893,71.712374508,132.75886129999998,61.046486792
kyle-mutants,151,82.852736772,143.79092930000002,60.938192528
kyle-mutants,331,86.51588728799999,147.36024530000003,60.8443580120001
kyle-mutants,148,103.109104276,163.91222,60.803115724
kyle-mutants,765,53.4356627,114.220924,60.7852613
kyle-mutants,1801,86.831187228,147.54233469999997,60.711147472
kyle-mutants,244,53.918915408,114.555996,60.637080592
kyle-mutants,1587,141.466618736,201.986256,60.519637264
kyle-mutants,1546,111.06590662,171.29786399999998,60.23195738
kyle-mutants,1770,96.544692296,156.6135507,60.068858404
kyle-mutants,1749,64.22792097199999,124.22320800000001,59.995287028
kyle-mutants,829,67.803540736,127.698692,59.895151264
kyle-mutants,1511,67.39425783600001,127.2474893,59.853231464
kyle-mutants,191,74.799505324,134.547392,59.747886676
kyle-mutants,1403,93.34206361199999,152.9730467,59.630983088
kyle-mutants,1444,78.38978537599999,137.94182130000002,59.552035924
kyle-mutants,1446,76.582516676,136.0762813,59.493764624
kyle-mutants,1099,99.143252468,158.5588627,59.415610232
kyle-mutants,298,80.91775679999999,140.3056773,59.3879205
kyle-mutants,1722,91.893375084,151.09359469999998,59.200219616
kyle-mutants,699,76.124657068,135.25206930000002,59.127412232
kyle-mutants,767,82.27917135599999,141.24409599999998,58.964924644
kyle-mutants,447,100.97761242,159.871524,58.89391158
kyle-mutants,1456,88.788962012,147.65802130000003,58.869059288
kyle-mutants,1861,101.71622906399999,160.47881730000003,58.762588236
kyle-mutants,1410,90.94566403999998,149.59544,58.64977596
mike-copolymer,47-86_ABAB,64.01650459999999,122.612672,58.5961674
kyle-mutants,357,95.06117477999999,153.65295869999997,58.59178392
kyle-mutants,1738,96.35430391199999,154.943864,58.589560088
kyle-mutants,1526,118.518140704,177.02615469999998,58.508013996
kyle-mutants,281,81.07555617599999,139.5233493,58.447793124
kyle-mutants,1483,79.25793931599999,137.67320130000002,58.415261984
kyle-mutants,641,90.489103132,148.83856799999998,58.349464868
kyle-mutants,53,87.08736812400001,145.3444853,58.257117176
kyle-mutants,1499,73.486999736,131.5744173,58.087417564
mike-copolymer,47-82_ABAB,63.15310057199999,121.22571470000001,58.072614128
kyle-mutants,434,105.17229709200001,163.09180669999998,57.919509608
kyle-mutants,367,88.769042692,146.657344,57.888301308
kyle-mutants,109,86.49712473599999,144.3537733,57.856648564
kyle-mutants,1455,104.21377509199999,162.0304,57.816624908
kyle-mutants,167,86.72991452800001,144.41544,57.685525472
kyle-mutants,1317,62.88985400799999,120.4217787,57.531924692
kyle-mutants,276,67.806495852,125.25876399999999,57.452268148
kyle-mutants,762,129.2151,186.64132,57.42622
kyle-mutants,1315,91.78400278799998,149.1275133,57.343510512
kyle-mutants,362,82.23854535599999,139.55216000000001,57.313614644
kyle-mutants,361,70.463216768,127.7240987,57.260881932
mike-copolymer,47-78_ABAB,52.932875323999994,110.059164,57.126288676
kyle-mutants,106,73.137265672,130.2384707,57.101205028
kyle-mutants,1293,98.0739353,154.8862427,56.8123074
kyle-mutants,4,61.529535392,118.3223,56.792764608
pubchemqc,25200997,11.216927815386082,67.98566368651005,56.768735871124
kyle-mutants,1176,102.26929085599998,158.90538,56.636089144
kyle-mutants,1578,81.503484264,138.09056130000002,56.587077036
kyle-mutants,1206,94.08270578399998,150.6310453,56.548339516
kyle-mutants,506,62.49169079199999,118.85041329999999,56.358722508
kyle-mutants,217,74.931482104,131.17708670000002,56.245604596
kyle-mutants,983,74.931254628,131.0910987,56.159844072
kyle-mutants,1146,70.82585347199999,126.96046799999999,56.134614528
kyle-mutants,189,63.85339897999999,119.92025600000001,56.06685702
kyle-mutants,670,67.301679692,123.35513870000001,56.053459008
kyle-mutants,1830,65.165586072,121.17075729999999,56.005171228
kyle-mutants,45,126.23402657599999,182.144044,55.910017424
kyle-mutants,139,71.93029296399999,127.801404,55.871111036
kyle-mutants,1810,92.61115436399999,148.4366,55.825445636
kyle-mutants,1536,109.452879188,165.14930269999996,55.696423512
kyle-mutants,1574,93.355898208,148.9883933,55.632495092
mike-copolymer,36-42_AB3,70.81432752799999,126.4146933,55.600365772
kyle-mutants,1497,80.932943672,136.504988,55.572044328
kyle-mutants,274,86.16607286,141.7084707,55.54239784
kyle-mutants,207,89.17072223999999,144.6490333,55.47831106
kyle-mutants,1611,100.68883156399998,156.16570269999997,55.476871136
kyle-mutants,674,70.038749512,125.46591470000001,55.427165188
kyle-mutants,1332,73.17373124400001,128.5695733,55.395842056
kyle-mutants,141,60.196144044,115.5547493,55.358605256
kyle-mutants,658,68.31188151599999,123.61182,55.299938484
kyle-mutants,15,107.075023424,162.2163867,55.141363276
kyle-mutants,1013,74.33627168799998,129.4713373,55.135065612
kyle-mutants,194,122.735796604,177.86501869999998,55.129222096
kyle-mutants,1494,114.057544876,169.17584,55.118295124
kyle-mutants,1418,78.240273408,133.27459199999998,55.034318592
kyle-mutants,1875,94.749928412,149.6613,54.911371588
kyle-mutants,558,57.505145735999996,112.40333600000001,54.898190264
kyle-mutants,1350,94.997938968,149.4426547,54.444715732
kyle-mutants,1878,68.802430624,123.06856129999998,54.266130676
kyle-mutants,1348,88.090163732,142.30101330000002,54.210849568
kyle-mutants,306,73.38794067199998,127.5779733,54.190032628
kyle-mutants,500,70.56464220400001,124.69167730000001,54.127035096
kyle-mutants,266,67.787960924,121.86231200000002,54.074351076
kyle-mutants,1272,116.92574609999998,170.9321067,54.0063606
kyle-mutants,318,72.363184528,126.327176,53.963991472
kyle-mutants,42,92.608304476,146.550488,53.942183524
kyle-mutants,1629,99.861712104,153.76913869999998,53.907426596
kyle-mutants,1328,88.97723932399998,142.883196,53.905956676
kyle-mutants,792,86.743848284,140.54001069999998,53.796162416
kyle-mutants,715,75.186318716,128.91007199999999,53.723753284
kyle-mutants,1113,109.586646028,163.087416,53.500769972
kyle-mutants,398,79.97954750400001,133.4792267,53.499679196
kyle-mutants,1527,62.44575159199999,115.8121213,53.366369708
kyle-mutants,267,75.239370056,128.5617293,53.322359244
kyle-mutants,996,57.21083708,110.48017469999999,53.26933762
mike-copolymer,46-79_AB3,80.123897528,133.3156373,53.191739772
kyle-mutants,1150,76.87521464799998,130.0242653,53.149050652
kyle-mutants,88,58.614415652000005,111.7356587,53.121243048
kyle-mutants,1450,72.357052888,125.266608,52.909555112
kyle-mutants,27,63.65755206,116.52163329999999,52.86408124
kyle-mutants,1607,40.737593923999995,93.56076533,52.823171406
kyle-mutants,343,92.861762024,145.681284,52.819521976
kyle-mutants,840,104.748162984,157.54896000000002,52.800797016
kyle-mutants,288,71.270415576,123.99474529999999,52.724329724
kyle-mutants,1463,108.223717876,160.91087869999998,52.687160824
kyle-mutants,882,72.64106326,125.3038547,52.66279144
kyle-mutants,642,103.79403022,156.45469730000002,52.66066708
kyle-mutants,1247,97.16610033999999,149.45197869999998,52.28587836
kyle-mutants,123,87.186540408,139.39532930000001,52.208788892
kyle-mutants,989,80.876160512,133.0216107,52.145450188
kyle-mutants,277,100.67706882,152.582376,51.90530718
kyle-mutants,806,67.423068108,119.23886399999999,51.815795892
kyle-mutants,502,90.56913709199999,142.3509387,51.781801608
kyle-mutants,101,107.626688836,159.40201869999999,51.775329864
kyle-mutants,1740,71.260518224,122.8766547,51.616136476
kyle-mutants,997,71.444090764,122.93659469999999,51.492503936
kyle-mutants,1339,53.845167008,105.2033827,51.358215692
mike-copolymer,47-83_ABAB,55.842499083999996,107.1306387,51.288139616
kyle-mutants,1028,88.91582332,140.101388,51.18556468
kyle-mutants,200,58.673050143999994,109.837608,51.164557856
kyle-mutants,1307,101.181796772,152.3440467,51.162249928
kyle-mutants,922,106.341990376,157.38823200000002,51.046241624
kyle-mutants,970,56.38921522799999,107.4270827,51.037867472
kyle-mutants,1851,62.320576448,113.3240933,51.003516852
kyle-mutants,1669,54.238073856,105.202248,50.964174144
mike-copolymer,47-77_ABAB,55.496591411999994,106.325124,50.828532588
kyle-mutants,1334,90.99936376800001,141.7615533,50.762189532
kyle-mutants,291,106.07363159599998,156.675612,50.601980404
kyle-mutants,1753,89.79337289200001,140.2609813,50.467608408
kyle-mutants,1121,78.56748882800001,129.0214173,50.453928472
kyle-mutants,872,97.16684359599998,147.61441069999998,50.447567104
kyle-mutants,1517,80.049406612,130.491748,50.442341388
kyle-mutants,475,105.33751763199999,155.77389730000002,50.436379668
kyle-mutants,1557,106.654513392,156.9974133,50.342899908
kyle-mutants,1832,72.38447136799999,122.6293467,50.244875332
mike-copolymer,47-80_ABAB,52.917806408,102.9664613,50.048654892
mike-copolymer,39-47_ABAB,54.629446388,104.5721133,49.942666912
kyle-mutants,1448,70.969269468,120.87475729999998,49.905487832
kyle-mutants,1623,101.13913562399999,150.9756387,49.836503076
kyle-mutants,1685,91.87811820799999,141.67689730000004,49.7987790920001
mike-copolymer,47-61_ABAB,55.976394387999996,105.731348,49.754953612
kyle-mutants,1117,68.188386024,117.93646399999999,49.748077976
kyle-mutants,901,35.409044103999996,85.15308267,49.744038566
kyle-mutants,177,115.85784233199999,165.5022827,49.644440368
kyle-mutants,599,79.796390696,129.2419373,49.445546604
mike-copolymer,39-42_AB3,77.616073936,127.0520307,49.435956764
kyle-mutants,1171,89.703268864,139.045556,49.342287136
kyle-mutants,50,59.311810447999996,108.6520787,49.340268252
kyle-mutants,1516,101.05771712399999,150.36336269999998,49.305645576
kyle-mutants,1287,119.17863539999999,168.4822133,49.3035779
kyle-mutants,1142,81.119015044,130.381192,49.262176956
kyle-mutants,365,70.98011890400001,120.2239027,49.243783796
kyle-mutants,1417,96.253870668,145.4087173,49.154846632
mike-copolymer,36-47_ABAB,50.081818864,99.02571467,48.943895806
kyle-mutants,701,77.63643326,126.5197733,48.88334004
kyle-mutants,137,90.73823789599999,139.53385730000002,48.795619404
kyle-mutants,1300,101.68866436,150.475892,48.78722764
kyle-mutants,1057,94.062791052,142.8104293,48.747638248
kyle-mutants,1580,112.48591526399998,161.229276,48.743360736
kyle-mutants,410,103.765410276,152.4404933,48.675083024
kyle-mutants,1255,72.42782412,121.09320530000001,48.66538118
kyle-mutants,813,104.084232616,152.6118773,48.527644684
kyle-mutants,1655,90.49870329999999,138.9608013,48.462098
kyle-mutants,65,81.464310144,129.7500213,48.285711156
kyle-mutants,406,78.876436016,127.111724,48.235287984
kyle-mutants,788,95.235253712,143.40588269999998,48.170628988
kyle-mutants,846,126.477057672,174.52386930000003,48.046811628
kyle-mutants,1074,65.05889553600001,113.08828000000001,48.029384464
kyle-mutants,396,100.016129976,147.97844130000001,47.962311324
mike-copolymer,44-47_ABAB,49.952357047999996,97.76130133,47.808944282
kyle-mutants,1226,98.020604388,145.785476,47.764871612
kyle-mutants,1310,85.594981412,133.283324,47.688342588
kyle-mutants,150,58.883557943999996,106.56231869999999,47.678760756
kyle-mutants,620,106.507111016,154.17081069999998,47.663699684
homopolymer,5-sp37,64.392379312,112.01074129999999,47.618361988
kyle-mutants,1690,88.66197845599999,136.2390813,47.577102844
kyle-mutants,1220,76.815208936,124.303276,47.488067064
kyle-mutants,1470,74.192468228,121.6336027,47.441134472
kyle-mutants,870,127.049470908,174.44503469999998,47.395563792
kyle-mutants,252,96.001829628,143.3752467,47.373417072
kyle-mutants,458,68.59051075599999,115.9562733,47.365762544
kyle-mutants,818,65.22204274399999,112.5370787,47.315035956
kyle-mutants,492,57.383828359999995,104.6196707,47.23584234
kyle-mutants,1847,73.488934096,120.6616867,47.172752604
kyle-mutants,1034,64.585982848,111.54799469999999,46.962011852
kyle-mutants,478,78.480590776,125.3825413,46.901950524
kyle-mutants,102,54.548067847999995,101.424104,46.876036152
kyle-mutants,1673,95.610773372,142.4745187,46.863745328
mike-copolymer,47-71_ABAB,54.302330127999994,100.9427093,46.640379172
homopolymer,5-sp44,60.566158103999996,107.114852,46.548693896
kyle-mutants,1462,84.716605112,131.24048,46.523874888
kyle-mutants,417,105.456069924,151.9373427,46.481272776
kyle-mutants,433,106.984958024,153.357008,46.372049976
kyle-mutants,1785,62.354392228,108.6430507,46.288658472
kyle-mutants,1397,100.20662536399999,146.49183069999998,46.285205336
kyle-mutants,1868,95.792354276,142.056764,46.264409724
kyle-mutants,1582,90.44798606799999,136.653432,46.205445932
kyle-mutants,163,61.885751559999996,108.0802067,46.19445514
kyle-mutants,1283,92.670004936,138.803576,46.133571064
kyle-mutants,1632,101.221328016,147.2908333,46.069505284
kyle-mutants,1046,56.620657628,102.5990267,45.978369072
kyle-mutants,601,92.946471304,138.52133999999998,45.574868696
kyle-mutants,1289,84.92037979999999,130.43698799999999,45.5166082
kyle-mutants,1615,77.10732363999999,122.6090213,45.50169766
kyle-mutants,1674,80.34026316799999,125.809028,45.468764832
kyle-mutants,165,71.543574884,116.9580853,45.414510416
kyle-mutants,931,106.706046844,152.0512533,45.345206456
kyle-mutants,948,115.84919942799999,161.144176,45.294976572
kyle-mutants,1524,88.378257572,133.4900307,45.111773128
kyle-mutants,195,69.70634639599999,114.7297973,45.023450904
kyle-mutants,851,99.172169892,144.0187507,44.846580808
kyle-mutants,436,58.630652731999994,103.4503227,44.819669968
kyle-mutants,1115,73.372307728,118.18100929999999,44.808701572
kyle-mutants,953,70.08201523999999,114.7601373,44.67812206
kyle-mutants,754,62.8894106,107.534728,44.6453174
kyle-mutants,904,88.10873817599999,132.74149599999998,44.632757824
kyle-mutants,1478,103.315445876,147.9389747,44.623528824
pubchemqc,3876310,25.68869147042434,70.28697225263289,44.5982807822085
kyle-mutants,1739,62.270578052000005,106.81066270000001,44.540084648
kyle-mutants,67,90.390536316,134.9284427,44.537906384
kyle-mutants,1742,98.918652404,143.39123069999997,44.472578296
kyle-mutants,1647,87.803484772,132.2652813,44.461796528
kyle-mutants,923,84.48298563199998,128.933604,44.450618368
kyle-mutants,445,57.529978508,101.906584,44.376605492
kyle-mutants,1787,80.67869965199999,124.9295133,44.250813648
kyle-mutants,335,75.46015571599999,119.5136013,44.053445584
kyle-mutants,819,72.69054898399999,116.723456,44.032907016
kyle-mutants,261,61.529917972,105.481228,43.951310028
kyle-mutants,797,90.06099995999999,133.915432,43.85443204
pubchemqc,7022075,19.11515914524127,62.968129362690384,43.8529702174491
kyle-mutants,201,68.54416884799998,112.37561070000001,43.831441852
kyle-mutants,871,87.461810788,131.283252,43.821441212
kyle-mutants,1567,87.03536417999999,130.830816,43.79545182
kyle-mutants,1530,86.50290902,130.2437493,43.74084028
kyle-mutants,918,81.19301904,124.8637027,43.67068366
kyle-mutants,1745,101.95994984,145.5989467,43.63899686
kyle-mutants,363,70.8959109,114.53276000000001,43.6368491
kyle-mutants,1850,112.937244668,156.544632,43.607387332
kyle-mutants,1035,76.23429532,119.7699867,43.53569138
kyle-mutants,556,110.25806608399999,153.71008669999998,43.452020616
kyle-mutants,196,80.73580263999999,124.1629227,43.42712006
kyle-mutants,308,89.99100454399999,133.3898347,43.398830156
kyle-mutants,1359,108.43118856800001,151.824172,43.392983432
kyle-mutants,603,87.9688579,131.3462013,43.3773434
mike-copolymer,46-47_ABAB,52.024914564,95.39448533,43.369570766
kyle-mutants,669,100.05644872799999,143.39202,43.335571272
kyle-mutants,415,60.78181067999999,104.109564,43.32775332
kyle-mutants,1044,88.879024156,132.1713507,43.292326544
kyle-mutants,944,72.18240607999999,115.37325200000001,43.19084592
kyle-mutants,945,91.199073636,134.28735600000002,43.088282364
kyle-mutants,453,68.544979888,111.6305293,43.085549412
homopolymer,5-sp46,66.180317584,109.2643053,43.083987716
kyle-mutants,747,85.770506008,128.7932013,43.022695292
kyle-mutants,1278,96.06817847199999,139.072196,43.004017528
kyle-mutants,378,93.093191992,136.08190530000002,42.988713308
kyle-mutants,328,90.197753292,133.05422,42.856466708
kyle-mutants,585,53.507436484,96.34499067,42.837554186
kyle-mutants,419,76.641320924,119.26673729999999,42.625416376
kyle-mutants,764,90.245482404,132.814312,42.568829596
kyle-mutants,1108,108.501957876,151.04238669999998,42.540428824
kyle-mutants,1360,62.9314574,105.41166799999999,42.4802106
kyle-mutants,1867,78.03042065599999,120.3687453,42.338324644
kyle-mutants,943,81.09301114799999,123.3705307,42.277519552
kyle-mutants,803,86.477548036,128.7399707,42.262422664
kyle-mutants,315,68.540260316,110.77153729999999,42.231276984
kyle-mutants,1362,93.318621744,135.31847199999999,41.999850256
mike-copolymer,1-2_AB4,71.927354868,113.909236,41.981881132
mike-copolymer,47-66_ABAB,54.50775323999999,96.46743599999999,41.95968276
kyle-mutants,1428,74.146209792,116.07422930000001,41.928019508
pubchemqc,733907,25.67563165545013,67.56926464782329,41.8936329923732
kyle-mutants,1184,103.169504852,144.9956987,41.826193848
kyle-mutants,1682,82.104209752,123.92562930000001,41.821419548
kyle-mutants,811,101.555181828,143.34589330000003,41.790711472
kyle-mutants,1677,78.07813141599999,119.8219347,41.743803284
mike-copolymer,47-79_ABAB,52.8614227,94.598196,41.7367733
kyle-mutants,941,108.77823376799999,150.38536530000002,41.607131532
kyle-mutants,172,54.61411773199999,96.211988,41.597870268
kyle-mutants,51,67.636145484,109.2298213,41.593675816
kyle-mutants,392,103.577188908,145.1124707,41.535281792
kyle-mutants,548,70.44185148799998,111.78237730000001,41.340525812
mike-copolymer,43-47_ABAB,53.18637519999999,94.465292,41.2789168
mike-copolymer,47-75_ABAB,55.645424059999996,96.83122,41.18579594
mike-copolymer,45-47_ABAB,47.690727607999996,88.86428133,41.173553722
kyle-mutants,118,87.358558588,128.4738173,41.115258712
kyle-mutants,1421,69.18305243600001,110.2954707,41.112418264
kyle-mutants,808,71.216793252,112.3209493,41.104156048
kyle-mutants,1003,73.675752276,114.77824270000002,41.102490424
pubchemqc,7018388,17.31951371692271,58.418858726504205,41.0993450095815
kyle-mutants,91,98.479003308,139.537952,41.058948692
kyle-mutants,1243,95.22664869599998,136.26813869999998,41.041490004
kyle-mutants,43,101.002854708,142.00669069999998,41.003835992
kyle-mutants,1172,89.80715302399999,130.794852,40.987698976
kyle-mutants,232,61.824428647999994,102.75121999999999,40.926791352
mike-copolymer,38-47_ABAB,56.14992423999999,97.05109867,40.90117443
kyle-mutants,755,68.54690743999998,109.3444227,40.79751526
kyle-mutants,1555,89.39405794,130.1093653,40.71530736
kyle-mutants,1708,74.01379759599999,114.7222987,40.708501104
kyle-mutants,116,70.00411632800001,110.65886,40.654743672
mike-copolymer,47-60_ABAB,51.569812196,92.142284,40.572471804
kyle-mutants,1746,128.110665984,168.66884130000003,40.558175316
kyle-mutants,1105,79.73675453999999,120.234016,40.49726146
mike-copolymer,1-44_AB3,63.163850552,103.5404547,40.376604148
kyle-mutants,757,80.44490479199999,120.68906670000001,40.244161908
kyle-mutants,586,97.878442544,138.07694530000003,40.198502756
kyle-mutants,1209,111.89102807999998,152.0675333,40.17650522
kyle-mutants,1019,79.90996485999999,120.031108,40.12114314
homopolymer,5-sp39,72.33676416,112.427904,40.09113984
kyle-mutants,1679,77.76997676799999,117.8068653,40.036888532
kyle-mutants,741,68.34113978399999,108.3449787,40.003838916
homopolymer,5-sp45,55.087945948,95.00115067,39.913204722
kyle-mutants,77,59.698286843999995,99.42768267,39.729395826
kyle-mutants,340,73.25156696,112.87851470000001,39.62694774
kyle-mutants,1763,45.6769884,85.28208933,39.60510093
homopolymer,4-sp78,54.56537408,94.14526667,39.57989259
kyle-mutants,1352,87.7301302,127.18858529999999,39.4584551
pubchemqc,7242377,27.364894538619794,66.77499459538168,39.4101000567619
kyle-mutants,1599,70.803230784,110.18669070000001,39.383459916
kyle-mutants,894,89.29250374399999,128.6157,39.323196256
kyle-mutants,1159,53.941008403999994,93.26096667,39.319958266
kyle-mutants,969,76.221051836,115.53723600000001,39.316184164
kyle-mutants,388,80.22873762,119.49534799999999,39.26661038
kyle-mutants,1672,97.17875952,136.2973933,39.11863378
kyle-mutants,375,104.308953596,143.424136,39.115182404
kyle-mutants,963,59.69809503599999,98.77687733,39.078782294
kyle-mutants,159,51.21789972,90.236192,39.01829228
kyle-mutants,1486,105.602489432,144.58781069999998,38.985321268
kyle-mutants,1235,89.966483608,128.9057307,38.939247092
kyle-mutants,1198,61.398647595999996,100.3332453,38.934597704
kyle-mutants,1691,94.78973597199999,133.6827267,38.892990728
homopolymer,5-sp43,69.22864990400001,108.02421329999999,38.795563396
kyle-mutants,1204,94.248474368,132.9876693,38.739194932
kyle-mutants,911,65.159599028,103.8892413,38.729642272
kyle-mutants,219,48.310656096,87.029772,38.719115904
kyle-mutants,1087,71.22087746,109.932328,38.71145054
mike-copolymer,42-47_ABAB,48.605356804,87.258136,38.652779196
mike-copolymer,47-63_ABAB,62.37716632,100.985136,38.60796968
mike-copolymer,47-99_ABAB,66.33070882,104.9098,38.57909118
kyle-mutants,136,100.596329048,139.14442,38.548090952
kyle-mutants,1388,104.882124592,143.4289707,38.546846108
kyle-mutants,238,106.90558473600001,145.43348269999998,38.527897964
kyle-mutants,1520,76.26885628,114.75831200000002,38.48945572
kyle-mutants,1373,76.268646268,114.748248,38.479601732
kyle-mutants,1768,68.97894978,107.4295493,38.45059952
kyle-mutants,1002,75.314389036,113.749544,38.435154964
mike-copolymer,78-82_ABAB,64.81087462,103.2456387,38.43476408
kyle-mutants,1427,48.589597911999995,86.92488933,38.335291418
homopolymer,5-sp36,61.006491108,99.34149733,38.335006222
kyle-mutants,1445,98.798092936,137.0600373,38.261944364
mike-copolymer,12-36_AB3,72.16005970799999,110.41762,38.257560292
kyle-mutants,1813,104.774003784,142.9117107,38.137706916
kyle-mutants,1055,76.31554436,114.44835069999999,38.13280634
kyle-mutants,1378,83.27075848,121.273568,38.00280952
mike-copolymer,47-96_ABAB,64.84635821200001,102.7814613,37.935103088
kyle-mutants,671,99.359461228,137.2734533,37.913992072
kyle-mutants,1803,68.305879376,106.1605973,37.854717924
kyle-mutants,1440,77.509785516,115.32011999999999,37.810334484
